"Product Name"," Product Code"," IMEI or Serial Numbers"," Expected"," Counted"
"Clotinex 6000 Anti-Xa IU/0.6 ml",3202,,4,
"Clotech-D 500 mg/100 ml",27751,,0,
"Closten 0.01",12386,,0,
"Closon 0.05%+1%",12549,,0,
"Closalic 30gm",13020,,1,
"Acilog 100 IU/ml",16776,,1,
"Co-dopa 250 mg+25 mg",5099,,20,
"Co-Disys 5 mg+80 mg",3094,,60,
"Co-Disys 10 mg+160 mg",30594,,0,
"Co-Disys 5 mg+160 mg",3095,,30,
"Co-Diovan 160 mg+12.5 mg",3004,,0,
"Co-Diovan 80 mg+12.5 mg",3003,,0,
"Co-Diovan 160 mg+25 mg",25200,,0,
"Co-axet 250 mg+62.5 mg",7414,,68,
"Co-axet (125 mg+31.25 mg)/5 ml",30775,,0,
"Co-axet 500 mg+125 mg",7415,,16,
CNV,13539,,4,
"CMC-Gel 0.01",28927,,0,
"CMC Luvis 0.005",29187,,0,
"Clozyl 400 mg",30863,,0,
"Clozyl 200 mg/5 ml",30864,,0,
"Clozox 0.01",12390,,0,
"Clozosone 0.05%+1%",12550,,0,
"Clozema 0.0005",27328,,0,
"Clozema 0.0005",27328,,0,
"Clozam 10 mg",30832,,0,
"Cloxpen 500 mg",6186,,0,
"Cloxmet 500 mg",6201,,0,
"Cloxin 125 mg/5 ml",6184,,0,
"Cloxin 500 mg/vial",6185,,0,
"Cloxin 500 mg",6183,,0,
"Cloxil 125 mg/5 ml",19573,,0,
"Cloxil 500 mg",6181,,0,
"Cloxakil 500 mg",29576,,0,
"Cloxafu 250 mg",6226,,0,
"Cloxafu 500 mg",6227,,0,
"Aciflox 200 mg",9659,,0,
"Cofof 50 mg",3985,,0,
"Cofof 7.5 mg/5 ml",3984,,0,
"Cofnil Plus (200 mg+15 mg+15 mg)/5 ml",4138,,0,
"Coflyt 4 mg/5 ml",4094,,0,
"Cofexin 15 mg/5 ml",25512,,0,
"Cofdil (30 mg+100 mg+1.25 mg)/5 ml",4137,,0,
"Codyl (30 mg+100 mg+1.25 mg)/5 ml",4136,,0,
Codvita,13543,,0,
"Codvit 600 IU+85 IU+0.3 IU",13531,,0,
Codomix,13541,,0,
Codmin,14068,,0,
Codlivit,13540,,0,
"Codliv 600 IU+85 IU+0.3 IU",13527,,0,
"Codex (30 mg+100 mg+1.25 mg)/5 ml",28024,,0,
"Coderin 10 mg+240 mg",32244,,0,
"Coderin 5 mg+120 mg",32245,,0,
"Codcap 600 IU+85 IU+0.3 IU",13530,,0,
"Cod Plus",13542,,0,
"Cod Oil 600 IU+85 IU+0.3 IU",13529,,0,
"Cod Liver Oil 600 IU",13528,,0,
"Cobesol 0.0005",12567,,0,
"Cobesol 0.0005",12567,,0,
"Coavlon 20 mg+120 mg",32243,,0,
"Co-Valtin 5 mg+80 mg",17727,,0,
"Co-Valtin 5 mg+160 mg",17728,,0,
"Co-Try DS 800 mg+160 mg",9008,,0,
"Co-Try (200 mg+40 mg)/5 ml",16920,,0,
"Co-dopa CR 100 mg+25 mg",31012,,60,
"Co-dopa CR 200 mg+50 mg",21496,,0,
"Acifix 20 mg",2256,,246,
"Acifix 20 mg",2256,,106,
"Combair (100 mcg+20 mcg)/puff",3680,,1,
"Comarit 80 mg",29319,,0,
"Comarit 20 mg",29318,,0,
"Coluric 0.6 mg",11675,,0,
"Colostat 20 mg",30246,,0,
"Colostat 10 mg",1178,,80,
"Colomeb 135 mg",26906,,0,
"Colitrol 1 mcg/ml",13515,,0,
"Colitrol 0.25 mcg",13514,,0,
"Colistimethate (CMS) 1 MIU",30779,,0,
"Colistimethate (CMS) 4.5 MIU",30780,,0,
"Colipan 10 mg",1358,,0,
"Colipan 20 mg/ml",1360,,0,
"Colipan 20 mg",1359,,0,
"Colimax 0.6 mg",11678,,70,
"Colicon 10 mg",1317,,60,
"Colicon 50ml",1318,,3,
"Coldflu 10 mg/5 ml",3990,,0,
"Coldex (30 mg+100 mg+1.25 mg)/5 ml",4141,,0,
"Cold B 4 mg",18378,,0,
"Colaz 200 mg/5 ml",304,,0,
"Colaz 400 mg",305,,0,
"Colax 10 mg",4276,,0,
"Colamin 500 mcg",13431,,0,
"Colagel 0.15",12889,,0,
"Cogniz 500 mg",5180,,10,
"Cofson plus (100 mg+1.1 mg+14 mg)/5 ml",32983,,0,
"Cofson (30 mg+100 mg+1.25 mg)/5 ml",4140,,2,
"Cofrid (200 mg+15 mg+15 mg)/5 ml",4139,,0,
"Cofresh 10ml",20946,,1,
"Acidrox M 400 mg",16576,,0,
"Compiron 50 mg/ml",13126,,3,
"Compimet 15 mg+850 mg",27592,,0,
"Compimet 15 mg+500 mg",5639,,0,
"Comipen 50 mg",5956,,0,
"Comfy 1 mg",26957,,0,
"Comfy 0.5 mg",19488,,15,
"Comfy 2 mg",19489,,10,
"Comfort 3.35 gm/5 ml",2378,,0,
"Comfil 1 mg/5 ml",3559,,0,
"Comfil 2 mg",3558,,0,
"Comet XR 1000 mg",5364,,18,
"Comet XR 500 mg",5363,,24,
"Comet 850 mg",18202036,,30,
"Comet 500 mg",5359,,140,
"Combomin 100 mg+200 mg+200 mcg",13642,,0,
"Combomax 0.4 mg+0.5 mg",16705,,53,
"Combocef 100 mg+62.5 mg",16360,,0,
"Combocef 200 mg+125 mg",16359,,0,
Combivit,13768,,0,
"Combiver (100 mcg+20 mcg)/puff",21072,,1,
"Combipres 0.2%+0.5%",16112,,2,
"Combiplat 75 mg+75 mg",19518,,0,
"Combipen (3 lac unit+1 lac unit)/vial",6116,,0,
"Combigan 0.2%+0.5%",26820,,0,
"Combiderm 0.05%+1%+0.1%",29620,,0,
"Combicid 0.05%+0.75%+2%+1%",28622,,3,
"Combicard 5 mg+50 mg",827,,60,
"Combat 0.2%+0.5%",16111,,0,
"Combair (2.5 mg+500 mcg)/ml",32247,,0,
"Conpan 2 mg",19491,,30,
"Conpan 1 mg",26907,,50,
"Conloss 3.35 gm/5 ml",32374,,0,
"Conlax 3.35 gm/5 ml",2379,,0,
"Conicol 0.005",27039,,0,
"Conicol 0.01",29482,,0,
"Congenil 0.0003",16291,,0,
"Congenil 0.0005",16285,,0,
"Confree 0.0005",16270,,0,
"Confree 0.0003",16271,,0,
"Condia 1 mg",5280,,0,
"Condia 2 mg",5281,,0,
"Condia 3 mg",5282,,0,
"Concor 10 mg",2501,,0,
"Conbis 5 mg",2500,,0,
"Conbis 2.5 mg",2499,,0,
"Conazole 50 mg",9837,,0,
"Conazol-T 1%+0.1%",28085,,0,
"Conaz 50 mg",9835,,0,
"Conaz 150 mg",9836,,0,
"Conatrim 1%+0.1%",25109,,0,
"Conasyd 0.01",12450,,7,
"Conart 1 mg",2833,,0,
"Con 50 mg",9834,,0,
Comvit-B,13770,,0,
"Comprid XR 30 mg",5217,,50,
"Comprid XR 60 mg",20701,,120,
"Comprid 80 mg",5216,,165,
Complavit,13769,,0,
"Compiron 100ml",13125,,2,
"Acidron 4 mg/5 ml",31532,,0,
"Copnat-N 0.0005",32862,,0,
"Copnat-N 0.0005",32862,,0,
"Cophyl (30 mg+100 mg+1.25 mg)/5 ml",4143,,0,
"Cophilex (30 mg+100 mg+1.25 mg)/5 ml",4142,,0,
"Copeg 200 mg",9771,,0,
"Cope 25 mg",32502,,0,
"Cope 100 mg",32503,,0,
"Copadox 400 mg",26874,,0,
"Conzi 10 mg/5 ml",14645,,0,
"Convules CR 300 mg",24629,,126,
"Convules SR 500 mg",24630,,0,
"Convules CR 200 mg",24628,,60,
"Convules 200 mg/5 ml",5063,,2,
"Convit Z",14716,,0,
"Convit B",13883,,0,
"Contova DS 0.002",22986,,0,
"Contova 0.001",15979,,0,
"Contine 120 mg/5 ml",3653,,0,
"Contine 300 mg",3652,,0,
"Contine 400 mg",3675,,50,
"Contilos 3.35 gm/5 ml",30945,,0,
"Contilex TS 750 mg+600 mg",31186,,1,
"Contilex 250 mg+200 mg",14977,,60,
"Consucon MR 30 mg",5219,,30,
"Consucon MR 60 mg",20677,,70,
"Consucon 80 mg",5218,,60,
"Conrif DS 0.002",16001,,0,
"Conrif 0.001",15996,,0,
"Conpan 0.5 mg",19490,,70,
"Acicot 0.001",15754,,0,
"Corangi 10 mg",3124,,130,
"Coralvit-D 500 mg+200 IU",27905,,0,
"CoralTab-DX 600 mg+400 IU",26593,,195,
"CoralTab 500 mg+200 IU",26592,,50,
"CoralMax-DX 600 mg+400 IU",29208,,60,
"CoralMax-D 500 mg+200 IU",29207,,70,
"Coralium-D 500 mg+200 IU",29251,,0,
"Coralex DX 600 mg+400 IU",26494,,70,
"Coralex D",26493,,105,
"Coralcin-DX 600 mg+400 IU",29849,,2,
"Coralcin-D 500 mg+200 IU",29295,,60,
"Coralcal-Kit 150 mg+600 mg+400 IU",30951,,1,
"CoralCal-DX 600 mg+400 IU",18451,,60,
"CoralCal-D 500 mg+200 IU",14438,,125,
"Coralben D 500 mg+200 IU",27464,,0,
"Coral CD 500 mg+200 IU",26993,,0,
"Corabon-DX 600 mg+400 IU",26709,,50,
"Corabon-D 500 mg+200 IU",14488,,55,
"Corabid 5 mg",1274,,0,
"Corabid 7.5 mg",1275,,0,
"Cora-DX Vita 1358.196 mg+600 mg+400 IU",27543,,0,
"Cora-DX 600 mg+400 IU",18439,,47,
"Cora-D 500 mg+200 IU",26345,,30,
"Cora-C 1000+327 mg+500 mg+400 I.U.",32468,,3,
"Cora Kit 150 mg+600 mg+400 IU",32371,,1,
"Coprin (10 mg+30 mg+1.25 mg)/5 ml",4010,,0,
"Coport M 5 mg+500 mg",32177,,0,
"Coport 10 mg",31384,,50,
"Coport 25 mg",31385,,30,
"Aciclon 0.03",232,,0,
"Cortiflo 6 mg",26710,,0,
"Cortider 0.01",12655,,0,
"Cortef 100 mg/2 ml",5781,,0,
"Cortan 20 mg",5796,,1,
"Cortan 10 mg",5795,,213,
"Cortan 50ml",5797,,3,
"Cortan 0.01",15912,,0,
"Cortan 5 mg",5794,,90,
"Cortan 2 mg",22289,,0,
"Cortaid 100 mg/2 ml",5790,,0,
"Corsil-D 500 mg+200 IU",32288,,50,
"Corovas 5 mg",32899,,0,
"Corovas 20 mg",32901,,0,
"Corovas 10 mg",32900,,0,
"Coroquin 200 mg",30931,,0,
"Corofree 200 mg",30930,,0,
"Corlift 10 mg",32678,,0,
"Corlift 5 mg",32677,,20,
"Corlift 2.5 mg",32676,,80,
"Corestin 10 mg",3385,,60,
"Corestin 5 mg",3384,,10,
"Corestin 20 mg",24365,,0,
"Cordema 0.05",24570,,0,
"Cordef 24 mg",32434,,0,
"Cordef 6 mg",32207,,0,
"Cordarone 100 mg",30551,,0,
"Cordarone 200 mg",30552,,0,
"Corcal D 500 mg+200 IU",31740,,0,
"Corbic 500 mg",9421,,0,
"Corasis-D 500 mg+200 IU",28776,,0,
Acical-MX,26323,,0,
"Cosfenac SR 100 mg",10963,,0,
"Cosentyx 150 mg/ml",26678,,0,
"Cosec-MUPS 20 mg",29896,,66,
"Cosec 40 mg/vial",1809,,0,
"Cosec 40 mg",1808,,35,
"Cosec 20 mg",1807,,152,
"Cosdox 100 mg",8335,,0,
"Cosclox 500 mg",6187,,0,
"Coscef 500 mg",6854,,0,
"Coscef 125 mg/5 ml",6855,,0,
"Cosben 400 mg",306,,0,
"Cosat-DS 800 mg+160 mg",29932,,0,
"Cosat (200 mg+40 mg)/5 ml",29933,,0,
"Cosarin 750 mg+50 mg",15004,,74,
"Corzil 40 mg",27545,,0,
"Corzil 80 mg",27546,,0,
"Corvastin 20 mg",24334,,0,
"Corvastin 10 mg",24333,,0,
"Cortucin-N 0.1%+0.5%",28086,,0,
"Cortisol eye drop",22267,,5,
"Cortisol 5 mg",5798,,200,
"Cortisol 10 mg",5799,,100,
"Cortisol 20 mg",5800,,80,
"Cortisol 5 mg/5 ml",5801,,0,
"Cortinex 100 mg/2 ml",5782,,0,
"Cortimet 0.01",12656,,0,
"Cortimax 6 mg",19693,,115,
"Cortimax 24 mg",26495,,30,
"Cortimax 6 mg/5 ml",32262,,0,
"Cortiflo 24 mg",32263,,0,
Acical-M,32195,,0,
"Cotson 100 mg/2 ml",5784,,9,
"Cotson 10 mg",5783,,100,
"Cots (200 mg+40 mg)/5 ml",9009,,0,
"Cotrimox DS 800 mg+160 mg",9074,,0,
"Cotrimox 400 mg+80 mg",9073,,0,
"Cotrimox (200 mg+40 mg)/5 ml",9072,,0,
"Cotrim DS 800 mg+160 mg",9006,,85,
"Cotrim 400 mg+80 mg",9005,,0,
"Cotrim (200 mg+40 mg)/5 ml",9007,,0,
"Cotrazen DS 800 mg+160 mg",9003,,0,
"Cotrazen (200 mg+40 mg)/5 ml",9004,,0,
"Cotrazen 400 mg+80 mg",9002,,0,
"Cotadex 0.1%+0.3%",15845,,0,
"Cosy 5 mg/5 ml",1523,,1,
"Cosy 10 mg",1522,,316,
"Cosvit TR",13228,,0,
"Costin 500 mg",14300,,0,
"Costa-B 100 mg+200 mg+200 mcg",26711,,90,
"Cospra 20 mg",2141,,0,
"Cosnap Plus 500 mg+20 mg",32084,,0,
"Cosnap 250 mg",11416,,0,
"Cosmozole 20 mg",31932,,0,
"Cosmozole 40 mg",31933,,0,
"Cosmotrin 0.0003",12779,,8,
"Cosmotil 250 mg+62.5 mg",32166,,0,
"Cosmotil 500 mg+125 mg",32167,,0,
"Coslev 500 mg",9422,,0,
"Cosium 10 mg",4277,,0,
"Cosflu 50 mg",9838,,0,
"Cosfez TR 150 mg+0.5 mg+61.8 mg",13282,,0,
"Acical-DX 600 mg+400 IU",26322,,0,
"Coxib 200 mg",30786,,0,
"Coxib 100 mg",30785,,0,
"Coxia 60 mg",11169,,0,
"Coxia 90 mg",11170,,0,
"Coxia 120 mg",11171,,0,
"Coxfree 120 mg",11168,,0,
"Coxfree 90 mg",11167,,0,
"Coxfree 60 mg",11166,,0,
"Coxetori 60 mg",11164,,0,
"Coxetori 120 mg",11165,,0,
"Coxet 90 mg",11162,,0,
"Coxet 120 mg",11163,,0,
"Cox-E 120 mg",11161,,18,
"Cox-E 90 mg",11160,,50,
"Cox-E 60 mg",11159,,30,
"Cox B 200 mg",10882,,0,
"Cox B 100 mg",30784,,0,
Covit-M,17221,,0,
Covishield,29433,,0,
"Covirin 200 mg",28837,,0,
"Covikil 200 mg",30874,,0,
"Coversyl Plus 1.25 mg+4 mg",2916,,30,
"Coversyl 8 mg",2617,,90,
"Coversyl 4 mg",2616,,59,
"Coveram 5 mg+5 mg",28282,,60,
"Coveram 4 mg+5mg",26706,,0,
"Covan 500 mg/vial",8967,,1,
"Covan 1 gm/vial",8968,,0,
"Coughcut 7.5 mg/5 ml",30981,,0,
"Coufix (200 mg+15 mg+15 mg)/5 ml",26346,,0,
"Acical-D 500 mg+200 IU",14400,,80,
"Cpflox 500 mg",9245,,0,
"Cpfen 400 mg",11268,,0,
"Cpefro TR 150 mg+0.5 mg",13191,,0,
"Cpdom 10 mg",1524,,0,
"Cpcal 500 mg",14301,,0,
"CP 20 mg/ml",7845,,0,
"CP 40 mg/5 ml",7758,,0,
"Cozycol 800 mg",27501,,24,
"Cozopt 2%+0.5%",16119,,2,
"Cozinil 0.5 mg",4837,,0,
"Cozinil 2 mg",4838,,0,
"Cozid 500 mg/vial",32690,,0,
"Cozid 250 mg/vial",32689,,0,
"Cozid 1 gm/vial",32691,,0,
"Cozid 2% w/w",32692,,0,
"Cozen 600 mg",33097,,0,
"Cozaril 50 mg",2710,,0,
"CoxTop 60 mg",32313,,0,
"CoxTop 90 mg",32314,,0,
"CoxTop 120 mg",32315,,0,
"Coxsafe 60 mg",11236,,0,
"Coxsafe 90 mg",11237,,0,
"Coxsafe 120 mg",11238,,0,
"Coxpar 40 mg/vial",29457,,3,
"Coxpain 90 mg",11175,,0,
"Coxpain 60 mg",11174,,0,
"Coxpain 120 mg",11176,,0,
"Coxitor 60 mg",11172,,0,
"Coxitor 120 mg",27271,,0,
"Coxitor 90 mg",11173,,0,
"Acical-C 1000 mg+327 mg+500 mg",14388,,0,
"Crotam Plus 5%+10%",19632,,4,
"Cronix 60ml",366,,2,
"Cromolin 0.04",30838,,0,
"Croma 10 mg",3775,,0,
"Croma 4 mg",3773,,0,
"Croma 5 mg",3774,,0,
"Crodex 0.1",365,,0,
"Crizonix 250 mg",25992,,0,
"Crizocent 250 mg",25993,,0,
"Criston 2 mg/vail",15087,,0,
"Criston 1 mg/vail",15086,,0,
"Crisaderm 2% w/w",30052,,0,
"Crisa 2% w/w",32417,,0,
"Criptine 2.5 mg",5113,,30,
"Crinone 0.08",28945,,0,
"Crilomus 1 mg",15166,,0,
"Crilomus 0.5 mg",15165,,0,
"Crezyme 325 mg",2433,,0,
"Creva 10 mg",24356,,10,
"Creva 5 mg",24355,,42,
"Creston 5 mg",26750,,30,
"Creston 10 mg",3386,,85,
"Creston 20 mg",29931,,0,
"Creso 40 mg",28182,,110,
"Creso 20 mg",28181,,140,
"Cpzith 500 mg",25601,,0,
"Cpzith 200 mg/5 ml",25602,,0,
"Cpvit B",13884,,0,
"Cpmycin 250 mg",8431,,0,
"Cpmol 500 mg+65 mg",10576,,0,
"Acical JR 250 mg",14343,,0,
"Cyclopan 50ml",1321,,1,
"Cyclopan 20 mg/2 ml",30141,,0,
"Cyclopan 10 mg",1320,,20,
"Cyclomide 1 gm/vial",15013,,0,
"Cyclomide 200 mg/vial",15012,,0,
"Cyclid 5 mg",5131,,100,
"Cyclid 10 mg/2 ml",5132,,7,
"Cyano-B 100 mg+200 mg+200 mcg",25331,,0,
"CVnor-A 5 mg+50 mg",813,,0,
"CVnor 5 mg",665,,0,
"CVnor 10 mg",30561,,0,
"Cuvir 0.03",236,,0,
"Cutivate 0.0001",12636,,0,
"Cutivate 0.0005",12635,,0,
"Cutisone 0.0005",12633,,0,
"Cutisone 0.0001",12634,,0,
"Cusef 500 mg",6857,,0,
"Cusef 250 mg",6856,,0,
"Curin 5 mg",12159,,0,
"Curex 0.1",367,,0,
"Curepen 1 gm/vial",27711,,0,
"Curepen 500 mg/vial",27710,,0,
"Curazith 500 mg",8635,,0,
"Curazith 200 mg/5 ml",8636,,0,
"Curazith 250 mg",8634,,0,
"Curafin 30mg",92089314,,2,
"Curacid 20 mg",26151,,0,
"Curacid 40 mg",1987,,0,
"CTZ 10 mg",11955,,42,
"Crotamed 5%+10%",19633,,0,
"Acical 500 mg",14265,,0,
"Cytara 1000 mg/vial",31243,,0,
Cytaplex-M,14195,,0,
Cytaplex,13773,,0,
Cytaplex,13773,,0,
"Cytapen-V 125 mg/5 ml",6129,,0,
"Cytapen-V 250 mg",6128,,0,
"Cytabin 100 mg/vial",15045,,0,
"Cytabin 500 mg/vial",31244,,0,
"Cytabin 1000 mg/vial",31245,,0,
"Cystosan 100 mg",30491,,0,
"Cyrin 10 mg",11795,,0,
"Cyramza 10 mg/ml",31235,,0,
"Cyporin 0.0005",26414,,1,
"Cyphos 1 gm/vial",28357,,0,
"Cyphos 200 mg/vial",19643,,0,
"Cynta 75 mg",10753,,0,
"Cynta 100 mg",24807,,0,
"Cynta 50 mg",10752,,0,
"Cynovit 1 mg/ml",13423,,17,
"Cynomin-H 1000 mcg/ml",13430,,0,
"Cynomin 1 mg/ml",13425,,0,
"Cynomin 250 mcg/ml",13424,,0,
"Cynocort 40 mg/ml",3890,,0,
"Cylac 16.7%+16.7%",32463,,0,
"Cykin 125 mg",29321,,0,
"Cyclox 500 mg",6188,,0,
"Cyclovex 0.03",237,,0,
"Cyclotox 200 mg/vial",15019,,0,
"Cyclotox 1 gm/vial",15018,,0,
"Cyclorin 0.0005",13064,,0,
"Acicaft 0.0025",27533,,0,
"D-Best 200000 IU/ml",28523,,0,
"D-Best 40000 IU",30831,,0,
"D-Balance 40000 IU",26184,,30,
"D-Balance 200000 IU/ml",29413,,7,
"D-Balance 50000 IU",27502,,20,
"D-Balance 20000 IU",26183,,19,
"D-Balance 2000 IU",26185,,20,
"D-40000 40000 IU",30250,,10,
"D-20000 20000 IU",30249,,0,
"D-2000 2000 IU",32617,,0,
"D-1000 1000 IU",32616,,0,
"D Metro 200 mg/5 ml",10095,,0,
CZM,14526,,0,
"CZ 10 mg",11956,,0,
"Cytosor 100 mg/vial",29795,,0,
"Cytosor 500 mg/vial",31246,,0,
"Cytopag 25 mg",31534,,0,
"Cytomis Kit 200 mg+200 mcg",26198,,0,
"Cytomis 200 mcg",15656,,41,
"Cytomis 100 mcg",15655,,0,
"Cytomis 600 mcg",22570,,7,
"Cytomia 100 mg/vial",28356,,0,
"Cytogem 200 mg/vial",20610,,0,
"Cytogem 1 gm/vial",26689,,0,
"Cytocid (175 mg+225 mg)/5 ml",28122,,0,
"Cytocid 250 mg+400 mg",463,,0,
"Cytocarb 10 mg/ml",18574,,0,
"Cytara 100 mg/vial",31241,,0,
"Cytara 500 mg/vial",31242,,0,
"Hamdard Chyabanprash",29703,,0,
"D-Floxin 250 mg/5 ml",28133,,0,
"D-Floxin 250 mg",9249,,0,
"D-Fix 100 mg/5 ml",7546,,0,
"D-Fix 200 mg",7545,,0,
"D-film 16.7%+16.7%",30081,,4,
"D-Fill 40000 IU",30025,,0,
"D-Fill 20000 IU",30024,,0,
"D-Fenac 1% w/w",11110,,0,
"D-Fen 1.5 mg",10803,,70,
"D-Fen 0.5 mg",10802,,0,
"D-Dopamine 200 mg/5 ml",3181,,0,
"D-Dopa 100 mg+10 mg",5100,,72,
"D-Dopa 250 mg+25 mg",5101,,30,
"D-cough 10 mg/5 ml",3991,,0,
"D-Cort 0.001",15779,,0,
"D-cort 0.5 mg",5741,,0,
"D-cort 5 mg/ml",5742,,0,
"D-Cetamol 120 mg/5 ml",10419,,0,
"D-Cetamol 500 mg",10418,,0,
"D-Care 40000 IU",29567,,0,
"D-Care 20000 IU",29566,,0,
"D-Cap 2000 IU",31050,,0,
"D-Cap 800 IU",19317,,0,
"D-Cap 20000 IU",19316,,32,
"D-Cap 40000 IU",19315,,28,
"D-Cap 1000 IU",29364,,0,
"D-Butamol 2 mg",21606,,0,
"D-Butamol 4 mg",21605,,0,
"D-Butamol 2 mg/5 ml",3465,,0,
"ACI ORS 10.25 gm",23195,,0,
"D-Vine 20000 IU",29346,,78,
"D-Vine Oral sol",32656,,0,
"D-Toin 100 mg",4893,,50,
"D-Star 20000 IU",26118,,10,
"D-Star 40000 IU",26119,,22,
"D-Sol 0.009",33006,,0,
"D-Shine 40000 IU",28857,,0,
"D-Shine 20000 IU",28856,,0,
"D-Shine 2000 IU",29357,,0,
"D-Rise 40000 IU",19312,"Qty: 31 Pc / Qty: 31 Pc",51,
"D-Rise 20000 IU",19313,,78,
"D-Rise 2000 IU",19314,,0,
"D-Rise 200000 IU/ml",30302,,0,
"D-Revive 20000 IU",31217,,0,
"D-Revive 2000 IU",32680,,0,
"D-Revive 1000 IU",32679,,0,
"D-Revive 40000 IU",31218,,0,
"D-Proton 30 mg",32507,,0,
"D-Pira 800 mg",23672,,0,
"D-Pam 5 mg",4220,,0,
"D-One 25 (30ml)",15767,,2,
"D-Lina 5 mg",21721,,0,
"D-Lactate 300 mg",14263,,0,
"D-Lac 3.35 gm/5 ml",2380,,0,
"D-gain ODT 2000 IU",28651,,0,
"D-gain 40000 IU",28650,,0,
"D-gain 20000 IU",28649,,0,
"D-Fo 850 mg",5371,,0,
"D-Floxin 500 mg",9250,,0,
"Acflam 100 mg",22,,0,
"Daivonex 0.005% w/w",12733,,0,
"Daflon 500mg",2416,,79,
"Daflon 1000mg",28218,,2,
"Dactus 2 mg",5284,,40,
"Dactus 3 mg",5285,,30,
"Dactus 1 mg",5283,,40,
"Dacocent 45 mg",33162,,0,
"Daclin 0.01",12768,,0,
"Daclin 150 mg",8837,,0,
"Daclin 300 mg",8838,,0,
"Daclaxen 60 mg",28838,,0,
"Daclavir 60 mg",16383,,0,
"Daclacee 60 mg",30842,,0,
"Dacarzin 200 mg/vial",26011,,0,
"Dabixta 110 mg",20528,,0,
"Dabixta 75 mg",20527,,0,
"Dabiran 75 mg",32714,,0,
"Dabiran 110 mg",32713,,0,
"Dabiran 150 mg",32712,,0,
"Dabigat 75 mg",32716,,0,
"Dabigat 110 mg",32715,,0,
"D3 200000 IU/ml",27548,,4,
"D3 200 IU/ml",27547,,5,
"D3 2000 IU",26347,,0,
"D3 20000 IU",26348,,10,
"D3 40000 IU",26349,,19,
"D.P.T Vaccine 0.5 ml",15208,,0,
"D-Vital 100 mg+200 mg+200 mcg",13645,,0,
"D-Vine 200 IU/ml",29560,,4,
"ACF 100 mg",5,,0,
"Acetram 325 mg+37.5 mg",10764,,0,
"Danxit 0.5 mg+10 mg",20437,,0,
"Dantron 8 mg",23171,,0,
"Dantron 4 mg/5 ml",23172,,0,
"Danlene 25 mg",19660,,0,
"Danium 10 mg",19418,,0,
"Danilo 60 mg",32904,,70,
"Danilo 90 mg",29149,,40,
"Danilo 120 mg",29148,,37,
"Danib 100 mg",29147,,0,
"Danflex 25 mg",29819,,24,
"Danflex 50 mg",29820,,20,
"Danazol 100 mg",5989,,0,
"Danazol 200 mg",5990,,0,
"Danamet 100 mg",5981,,10,
"Danamet 200 mg",5982,,78,
"Danafil 25 mg",24458,,0,
"Danafil 100 mg",24459,,0,
"Danafil 50 mg",6000,,0,
"Dalacin Plus 1.2%+0.025%",12791,,0,
"Dalacin C 300 mg",8842,,0,
"Dalacin C 600 mg/4 ml",8843,,0,
"Dalacin 600 mg/4 ml",28370,,0,
"Dalacin 300 mg/2 ml",28371,,0,
"Dalacin 300 mg",8839,,0,
"Dakrin 2% w/w",10009,,0,
"Dakovir-C 60 mg",19655,,0,
"Dakla 60 mg",19656,,0,
"Daizy 2 mg",26182,,0,
"Daivonex 0.005% w/w",12733,,0,
"Acetor 25 mg",2594,,70,
"Darboren 40 mcg/0.4 ml",30062,,0,
"Darboren 60 mcg/0.3 ml",30064,,0,
"Darboren 25 mcg/0.42 ml",30063,,0,
"Darbetin 25 mcg/0.42 ml",25966,,0,
"Darbetin 100 mcg/0.5 ml",25969,,0,
"Darbetin 60 mcg/0.3 ml",25968,,0,
"Darbetin 40 mcg/0.4 ml",25967,,0,
"Darbesis 25 mcg/0.42 ml",27303,,0,
"Darbesis 40 mcg/0.4 ml",27304,,0,
"Darbesis 60 mcg/0.3 ml",27305,,0,
"Dapoxen 30 mg",16392,,0,
"Dapoxen 60 mg",16393,,0,
"Dapotin 30 mg",16391,,20,
"Daporex 30 mg",16389,,0,
"Daporex 60 mg",16390,,0,
"Dapgel 30gm",26721,,4,
"Dapclin 0.05",30269,,0,
"Dapclin 0.075",30268,,0,
"Dapazin 5 mg",16388,,0,
"Dapazin 10 mg",19663,,0,
"Dapawin 5 mg",27306,,0,
"Daparol 5 mg",19664,,0,
"Dapaglip 5 mg",16387,,30,
"Dapaglip 10 mg",30843,,40,
"Daomin XR 500 mg",5367,,0,
"Daomin XR 1000 mg",5368,,0,
"Daomin 850 mg",5366,,40,
"Daomin 500 mg",5365,,200,
"Danzol 100 mg",5983,,30,
"Danzol 200 mg",5984,,40,
"Aceto 500 mg",10392,,0,
De-Rash,12750,,1,
"De-Cold 4 mg/5 ml",30677,,0,
"DDR 30 mg",29780,,188,
"DDR 60 mg",29781,,80,
"Dclot 75 mg",3233,,0,
"DCF 50 mg",10964,,0,
"DC-Plus 500 mg+65 mg",10577,,0,
"Dazine 0.01",12364,,0,
"Dayprox 600 mg",29934,,0,
"Daykof (100 mg+1.1 mg+14 mg)/5 ml",27302,,0,
"Dayhista 50 mg",11893,,0,
"Daxotel 80 mg/vial",28369,,0,
"Daxetin 30 mg",19669,,0,
"Daxetin 60 mg",19670,,0,
"Davycal 400 mg",14378,,0,
"Daunobin 20 mg/4 ml",32001,,0,
"Dasinib 100 mg",31171,,0,
"Dasatin 100 mg",30845,,0,
